id,score,rank,previous_value,raw_usd,usd,eth,eth_actual,is_listed,is_purchased,give_away_wallet
4846,314.99,482,384.0225,384.067,384,0.09984,,,,
1772,314.88,483,383.978,384.0225,384,0.09984,,,,
4386,314.65,484,383.9335,383.978,384,0.09984,,,,
7315,314.43,485,383.889,383.9335,384,0.09984,,,,
2424,314.01,486,383.8445,383.889,384,0.09984,,,,
4443,313.99,487,383.8,383.8445,384,0.09984,,,,
416,313.97,488,383.7555,383.8,384,0.09984,,,,
5635,313.93,489,383.711,383.7555,384,0.09984,,,,
7687,313.79,490,383.6665,383.711,384,0.09984,,,,
3858,313.78,491,383.622,383.6665,384,0.09984,,,,
8793,313.63,492,383.5775,383.622,384,0.09984,,,,
1977,313.62,493,383.533,383.5775,384,0.09984,,,,
6956,313.59,494,383.4885,383.533,384,0.09984,,,,
7180,313.55,495,383.444,383.4885,383,0.09958,,,,
3889,313.49,496,383.3995,383.444,383,0.09958,,,,
2700,313.47,497,383.355,383.3995,383,0.09958,,,,
4093,313.45,498,383.3105,383.355,383,0.09958,,,,
8766,313.4,499,383.266,383.3105,383,0.09958,,,,
6757,313.35,500,383.2215,383.266,383,0.09958,,,,
8779,312.92,501,383.177,383.2215,383,0.09958,,,,
1417,312.9,502,383.1325,383.177,383,0.09958,,,,
3650,312.65,503,383.088,383.1325,383,0.09958,,,,
1376,312.5,504,383.0435,383.088,383,0.09958,,,,
6974,312.12,505,382.999,383.0435,383,0.09958,,,,
2597,312,506,382.9545,382.999,383,0.09958,,,,
8569,311.95,507,382.91,382.9545,383,0.09958,,,,
2338,311.94,508,382.8655,382.91,383,0.09958,,,,
3344,311.86,509,382.821,382.8655,383,0.09958,,,,
6409,311.68,510,382.7765,382.821,383,0.09958,,,,
257,311.55,511,382.732,382.7765,383,0.09958,,,,
7903,311.52,512,382.6875,382.732,383,0.09958,,,,
7223,311.48,513,382.643,382.6875,383,0.09958,,,,
8888,311.45,514,382.5985,382.643,383,0.09958,,,,
7802,311.41,515,382.554,382.5985,383,0.09958,,,,
3989,311.38,516,382.5095,382.554,383,0.09958,,,,
6127,311.35,517,382.465,382.5095,383,0.09958,,,,
4580,311.23,518,382.4205,382.465,382,0.09932,,,,
4417,311.09,519,382.376,382.4205,382,0.09932,,,,
571,311.06,520,382.3315,382.376,382,0.09932,,,,
6896,310.88,521,382.287,382.3315,382,0.09932,,,,
106,310.52,522,382.2425,382.287,382,0.09932,,,,
8020,310.5,523,382.198,382.2425,382,0.09932,,,,
3357,310.45,524,382.1535,382.198,382,0.09932,,,,
1247,310.39,525,382.109,382.1535,382,0.09932,,,,
4611,310.29,526,382.0645,382.109,382,0.09932,,,,
2908,310.22,527,382.02,382.0645,382,0.09932,,,,
4018,310.21,528,381.9755,382.02,382,0.09932,,,,
1519,310.05,529,381.931,381.9755,382,0.09932,,,,
8189,309.66,530,381.8865,381.931,382,0.09932,,,,
708,309.65,531,381.842,381.8865,382,0.09932,,,,
3714,309.62,532,381.7975,381.842,382,0.09932,,,,
3594,309.58,533,381.753,381.7975,382,0.09932,,,,
8721,309.45,534,381.7085,381.753,382,0.09932,,,,
4955,309.4,535,381.664,381.7085,382,0.09932,,,,
2977,309.33,536,381.6195,381.664,382,0.09932,,,,
6730,309.25,537,381.575,381.6195,382,0.09932,,,,
3849,309.24,538,381.5305,381.575,382,0.09932,,,,
2445,309.18,539,381.486,381.5305,382,0.09932,,,,
8676,309.03,540,381.4415,381.486,381,0.09906,,,,
1313,308.97,541,381.397,381.4415,381,0.09906,,,,
8293,308.54,542,381.3525,381.397,381,0.09906,,,,
3359,308.39,543,381.308,381.3525,381,0.09906,,,,
6431,308.39,544,381.2635,381.308,381,0.09906,,,,
4885,308.09,545,381.219,381.2635,381,0.09906,,,,
305,307.77,546,381.1745,381.219,381,0.09906,,,,
2071,307.71,547,381.13,381.1745,381,0.09906,,,,
6462,307.3,548,381.0855,381.13,381,0.09906,,,,
256,307.2,549,381.041,381.0855,381,0.09906,,,,
8789,307.15,550,380.9965,381.041,381,0.09906,,,,
2443,307.08,551,380.952,380.9965,381,0.09906,,,,
1428,307.04,552,380.9075,380.952,381,0.09906,,,,
3089,306.97,553,380.863,380.9075,381,0.09906,,,,
5393,306.72,554,380.8185,380.863,381,0.09906,,,,
5502,306.72,555,380.774,380.8185,381,0.09906,,,,
3582,306.59,556,380.7295,380.774,381,0.09906,,,,
5866,306.46,557,380.685,380.7295,381,0.09906,,,,
4948,306.26,558,380.6405,380.685,381,0.09906,,,,
3504,306.17,559,380.596,380.6405,381,0.09906,,,,
7131,305.95,560,380.5515,380.596,381,0.09906,,,,
5108,305.93,561,380.507,380.5515,381,0.09906,,,,
6156,305.89,562,380.4625,380.507,381,0.09906,,,,
1932,305.6,563,380.418,380.4625,380,0.0988,,,,
5814,305.47,564,380.3735,380.418,380,0.0988,,,,
3437,305.36,565,380.329,380.3735,380,0.0988,,,,
1571,305.34,566,380.2845,380.329,380,0.0988,,,,
6237,305.08,567,380.24,380.2845,380,0.0988,,,,
1987,305.03,568,380.1955,380.24,380,0.0988,,,,
1976,304.91,569,380.151,380.1955,380,0.0988,,,,
8090,304.91,570,380.1065,380.151,380,0.0988,,,,
1276,304.82,571,380.062,380.1065,380,0.0988,,,,
1661,304.75,572,380.0175,380.062,380,0.0988,,,,
5447,304.46,573,379.973,380.0175,380,0.0988,,,,
515,304.36,574,379.9285,379.973,380,0.0988,,,,
1454,304.26,575,379.884,379.9285,380,0.0988,,,,
4942,304.25,576,379.8395,379.884,380,0.0988,,,,
243,304.21,577,379.795,379.8395,380,0.0988,,,,
5383,304.2,578,379.7505,379.795,380,0.0988,,,,
5629,304.18,579,379.706,379.7505,380,0.0988,,,,
6700,304.14,580,379.6615,379.706,380,0.0988,,,,
627,304.07,581,379.617,379.6615,380,0.0988,,,,
2040,304.01,582,379.5725,379.617,380,0.0988,,,,
2006,303.94,583,379.528,379.5725,380,0.0988,,,,
6052,303.37,584,379.4835,379.528,380,0.0988,,,,
3847,303.32,585,379.439,379.4835,379,0.09854,,,,
3698,303.08,586,379.3945,379.439,379,0.09854,,,,
7040,303.07,587,379.35,379.3945,379,0.09854,,,,
2940,303,588,379.3055,379.35,379,0.09854,,,,
6334,303,589,379.261,379.3055,379,0.09854,,,,
4850,302.86,590,379.2165,379.261,379,0.09854,,,,
3995,302.78,591,379.172,379.2165,379,0.09854,,,,
4833,302.76,592,379.1275,379.172,379,0.09854,,,,
8073,302.74,593,379.083,379.1275,379,0.09854,,,,
7010,302.57,594,379.0385,379.083,379,0.09854,,,,
1973,302.55,595,378.994,379.0385,379,0.09854,,,,
4748,302.49,596,378.9495,378.994,379,0.09854,,,,
5023,302.46,597,378.905,378.9495,379,0.09854,,,,
21,302.34,598,378.8605,378.905,379,0.09854,,,,
7753,302.32,599,378.816,378.8605,379,0.09854,,,,
5516,302.24,600,378.7715,378.816,379,0.09854,,,,
2372,302.16,601,378.727,378.7715,379,0.09854,,,,
6212,302.14,602,378.6825,378.727,379,0.09854,,,,
3094,302.07,603,378.638,378.6825,379,0.09854,,,,
7410,301.96,604,378.5935,378.638,379,0.09854,,,,
7045,301.88,605,378.549,378.5935,379,0.09854,,,,
6692,301.6,606,378.5045,378.549,379,0.09854,,,,
530,301.55,607,378.46,378.5045,379,0.09854,,,,
7873,301.52,608,378.4155,378.46,378,0.09828,,,,
4341,301.42,609,378.371,378.4155,378,0.09828,,,,
4010,301.27,610,378.3265,378.371,378,0.09828,,,,
4357,301.22,611,378.282,378.3265,378,0.09828,,,,
4139,301.02,612,378.2375,378.282,378,0.09828,,,,
8514,301,613,378.193,378.2375,378,0.09828,,,,
3067,300.97,614,378.1485,378.193,378,0.09828,,,,
3189,300.92,615,378.104,378.1485,378,0.09828,,,,
4699,300.75,616,378.0595,378.104,378,0.09828,,,,
2911,300.59,617,378.015,378.0595,378,0.09828,,,,
2522,300.54,618,377.9705,378.015,378,0.09828,,,,
6146,300.5,619,377.926,377.9705,378,0.09828,,,,
667,300.48,620,377.8815,377.926,378,0.09828,,,,
8673,300.42,621,377.837,377.8815,378,0.09828,,,,
5293,300.39,622,377.7925,377.837,378,0.09828,,,,
6543,300.29,623,377.748,377.7925,378,0.09828,,,,
1857,300.16,624,377.7035,377.748,378,0.09828,,,,
3252,300.07,625,377.659,377.7035,378,0.09828,,,,
7037,299.86,626,377.6145,377.659,378,0.09828,,,,
4961,299.82,627,377.57,377.6145,378,0.09828,,,,
2896,299.48,628,377.5255,377.57,378,0.09828,,,,
559,299.43,629,377.481,377.5255,378,0.09828,,,,
270,299.36,630,377.4365,377.481,377,0.09802,,,,
3323,299.34,631,377.392,377.4365,377,0.09802,,,,
2635,299.31,632,377.3475,377.392,377,0.09802,,,,
3829,299.29,633,377.303,377.3475,377,0.09802,,,,
5223,299.2,634,377.2585,377.303,377,0.09802,,,,
783,299.15,635,377.214,377.2585,377,0.09802,,,,
8723,298.93,636,377.1695,377.214,377,0.09802,,,,
1040,298.9,637,377.125,377.1695,377,0.09802,,,,
727,298.85,638,377.0805,377.125,377,0.09802,,,,
7001,298.72,639,377.036,377.0805,377,0.09802,,,,
1142,298.56,640,376.9915,377.036,377,0.09802,,,,
1193,298.45,641,376.947,376.9915,377,0.09802,,,,
8487,298.35,642,376.9025,376.947,377,0.09802,,,,
3125,298.34,643,376.858,376.9025,377,0.09802,,,,
2585,298.32,644,376.8135,376.858,377,0.09802,,,,
1638,298.29,645,376.769,376.8135,377,0.09802,,,,
5521,298.21,646,376.7245,376.769,377,0.09802,,,,
6475,298,647,376.68,376.7245,377,0.09802,,,,
5115,297.95,648,376.6355,376.68,377,0.09802,,,,
5622,297.95,649,376.591,376.6355,377,0.09802,,,,
1049,297.94,650,376.5465,376.591,377,0.09802,,,,
1190,297.88,651,376.502,376.5465,377,0.09802,,,,
6806,297.85,652,376.4575,376.502,377,0.09802,,,,
4472,297.84,653,376.413,376.4575,376,0.09776,,,,
325,297.74,654,376.3685,376.413,376,0.09776,,,,
7592,297.7,655,376.324,376.3685,376,0.09776,,,,
3816,297.64,656,376.2795,376.324,376,0.09776,,,,
653,297.58,657,376.235,376.2795,376,0.09776,,,,
7821,297.47,658,376.1905,376.235,376,0.09776,,,,
8192,297.46,659,376.146,376.1905,376,0.09776,,,,
2116,297.37,660,376.1015,376.146,376,0.09776,,,,
3538,297.28,661,376.057,376.1015,376,0.09776,,,,
8234,297.27,662,376.0125,376.057,376,0.09776,,,,
6714,297.13,663,375.968,376.0125,376,0.09776,,,,
4219,297.09,664,375.9235,375.968,376,0.09776,,,,
6532,297.03,665,375.879,375.9235,376,0.09776,,,,
837,296.98,666,375.8345,375.879,376,0.09776,,,,
987,296.94,667,375.79,375.8345,376,0.09776,,,,
2850,296.93,668,375.7455,375.79,376,0.09776,,,,
7222,296.92,669,375.701,375.7455,376,0.09776,,,,
8149,296.8,670,375.6565,375.701,376,0.09776,,,,
7354,296.78,671,375.612,375.6565,376,0.09776,,,,
8343,296.75,672,375.5675,375.612,376,0.09776,,,,
7563,296.53,673,375.523,375.5675,376,0.09776,,,,
6588,296.51,674,375.4785,375.523,376,0.09776,,,,
3303,296.49,675,375.434,375.4785,375,0.0975,,,,
8672,296.22,676,375.3895,375.434,375,0.0975,,,,
8316,296.18,677,375.345,375.3895,375,0.0975,,,,
6800,296.07,678,375.3005,375.345,375,0.0975,,,,
6872,295.75,679,375.256,375.3005,375,0.0975,,,,
6564,295.66,680,375.2115,375.256,375,0.0975,,,,
7939,295.53,681,375.167,375.2115,375,0.0975,,,,
789,295.52,682,375.1225,375.167,375,0.0975,,,,
3149,295.48,683,375.078,375.1225,375,0.0975,,,,
120,295.43,684,375.0335,375.078,375,0.0975,,,,
6171,295.41,685,374.989,375.0335,375,0.0975,,,,
7976,295.41,686,374.9445,374.989,375,0.0975,,,,
7943,295.37,687,374.9,374.9445,375,0.0975,,,,
8240,295.37,688,374.8555,374.9,375,0.0975,,,,
686,295.35,689,374.811,374.8555,375,0.0975,,,,
5992,295.23,690,374.7665,374.811,375,0.0975,,,,
3441,294.96,691,374.722,374.7665,375,0.0975,,,,
4804,294.91,692,374.6775,374.722,375,0.0975,,,,
5265,294.9,693,374.633,374.6775,375,0.0975,,,,
711,294.82,694,374.5885,374.633,375,0.0975,,,,
6446,294.78,695,374.544,374.5885,375,0.0975,,,,
1405,294.75,696,374.4995,374.544,375,0.0975,,,,
1732,294.73,697,374.455,374.4995,374,0.09724,,,,
179,294.68,698,374.4105,374.455,374,0.09724,,,,
633,294.47,699,374.366,374.4105,374,0.09724,,,,
7719,294.07,700,374.3215,374.366,374,0.09724,,,,
2664,294.06,701,374.277,374.3215,374,0.09724,,,,
1124,294,702,374.2325,374.277,374,0.09724,,,,
3587,293.95,703,374.188,374.2325,374,0.09724,,,,
6772,293.87,704,374.1435,374.188,374,0.09724,,,,
3530,293.84,705,374.099,374.1435,374,0.09724,,,,
8365,293.83,706,374.0545,374.099,374,0.09724,,,,
3770,293.75,707,374.01,374.0545,374,0.09724,,,,
2811,293.68,708,373.9655,374.01,374,0.09724,,,,
5927,293.68,709,373.921,373.9655,374,0.09724,,,,
1234,293.62,710,373.8765,373.921,374,0.09724,,,,
4655,293.52,711,373.832,373.8765,374,0.09724,,,,
1233,293.48,712,373.7875,373.832,374,0.09724,,,,
5816,293.39,713,373.743,373.7875,374,0.09724,,,,
2004,293.28,714,373.6985,373.743,374,0.09724,,,,
7157,293.28,715,373.654,373.6985,374,0.09724,,,,
4517,293.25,716,373.6095,373.654,374,0.09724,,,,
8439,293.19,717,373.565,373.6095,374,0.09724,,,,
3503,293.14,718,373.5205,373.565,374,0.09724,,,,
1595,293.04,719,373.476,373.5205,374,0.09724,,,,
8207,293.04,720,373.4315,373.476,373,0.09698,,,,
402,293.02,721,373.387,373.4315,373,0.09698,,,,
8141,292.93,722,373.3425,373.387,373,0.09698,,,,
1094,292.9,723,373.298,373.3425,373,0.09698,,,,
5595,292.82,724,373.2535,373.298,373,0.09698,,,,
7469,292.71,725,373.209,373.2535,373,0.09698,,,,
7810,292.66,726,373.1645,373.209,373,0.09698,,,,
8000,292.65,727,373.12,373.1645,373,0.09698,,,,
4603,292.35,728,373.0755,373.12,373,0.09698,,,,
6652,292.35,729,373.031,373.0755,373,0.09698,,,,
1220,292.29,730,372.9865,373.031,373,0.09698,,,,
4384,292.28,731,372.942,372.9865,373,0.09698,,,,
3973,292.27,732,372.8975,372.942,373,0.09698,,,,
6016,292.23,733,372.853,372.8975,373,0.09698,,,,
2272,292.16,734,372.8085,372.853,373,0.09698,,,,
7933,292.08,735,372.764,372.8085,373,0.09698,,,,
2701,292.07,736,372.7195,372.764,373,0.09698,,,,
8419,292.03,737,372.675,372.7195,373,0.09698,,,,
3780,291.83,738,372.6305,372.675,373,0.09698,,,,
27,291.81,739,372.586,372.6305,373,0.09698,,,,
5532,291.8,740,372.5415,372.586,373,0.09698,,,,
2269,291.79,741,372.497,372.5415,373,0.09698,,,,
1548,291.77,742,372.4525,372.497,372,0.09672,,,,
3838,291.74,743,372.408,372.4525,372,0.09672,,,,
3117,291.7,744,372.3635,372.408,372,0.09672,,,,
6139,291.49,745,372.319,372.3635,372,0.09672,,,,
8426,291.3,746,372.2745,372.319,372,0.09672,,,,
6457,291.27,747,372.23,372.2745,372,0.09672,,,,
8842,291.27,748,372.1855,372.23,372,0.09672,,,,
58,291.25,749,372.141,372.1855,372,0.09672,,,,
3032,291.23,750,372.0965,372.141,372,0.09672,,,,
8668,291.22,751,372.052,372.0965,372,0.09672,,,,
4227,291.18,752,372.0075,372.052,372,0.09672,,,,
7770,291.16,753,371.963,372.0075,372,0.09672,,,,
4681,291.08,754,371.9185,371.963,372,0.09672,,,,
5970,291.07,755,371.874,371.9185,372,0.09672,,,,
4801,291.03,756,371.8295,371.874,372,0.09672,,,,
6856,290.98,757,371.785,371.8295,372,0.09672,,,,
7374,290.83,758,371.7405,371.785,372,0.09672,,,,
8446,290.83,759,371.696,371.7405,372,0.09672,,,,
4817,290.75,760,371.6515,371.696,372,0.09672,,,,
8237,290.66,761,371.607,371.6515,372,0.09672,,,,
7112,290.35,762,371.5625,371.607,372,0.09672,,,,
2704,290.33,763,371.518,371.5625,372,0.09672,,,,
4902,290.3,764,371.4735,371.518,372,0.09672,,,,
4251,290.22,765,371.429,371.4735,371,0.09646,,,,
3837,290.21,766,371.3845,371.429,371,0.09646,,,,
5823,290.09,767,371.34,371.3845,371,0.09646,,,,
3434,290.08,768,371.2955,371.34,371,0.09646,,,,
3147,290.01,769,371.251,371.2955,371,0.09646,,,,
7406,290,770,371.2065,371.251,371,0.09646,,,,
8503,289.92,771,371.162,371.2065,371,0.09646,,,,
7728,289.85,772,371.1175,371.162,371,0.09646,,,,
2655,289.84,773,371.073,371.1175,371,0.09646,,,,
7203,289.84,774,371.0285,371.073,371,0.09646,,,,
6258,289.71,775,370.984,371.0285,371,0.09646,,,,
7591,289.66,776,370.9395,370.984,371,0.09646,,,,
5017,289.5,777,370.895,370.9395,371,0.09646,,,,
3591,289.38,778,370.8505,370.895,371,0.09646,,,,
3666,289.36,779,370.806,370.8505,371,0.09646,,,,
6949,289.29,780,370.7615,370.806,371,0.09646,,,,
6654,289.21,781,370.717,370.7615,371,0.09646,,,,
1804,289.17,782,370.6725,370.717,371,0.09646,,,,
5576,289.11,783,370.628,370.6725,371,0.09646,,,,
6466,289.1,784,370.5835,370.628,371,0.09646,,,,
4183,289.08,785,370.539,370.5835,371,0.09646,,,,
2743,289.05,786,370.4945,370.539,371,0.09646,,,,
2341,289.03,787,370.45,370.4945,370,0.0962,,,,
2996,288.95,788,370.4055,370.45,370,0.0962,,,,
8449,288.95,789,370.361,370.4055,370,0.0962,,,,
4471,288.93,790,370.3165,370.361,370,0.0962,,,,
8092,288.92,791,370.272,370.3165,370,0.0962,,,,
5209,288.86,792,370.2275,370.272,370,0.0962,,,,
6489,288.8,793,370.183,370.2275,370,0.0962,,,,
5270,288.79,794,370.1385,370.183,370,0.0962,,,,
3338,288.69,795,370.094,370.1385,370,0.0962,,,,
885,288.65,796,370.0495,370.094,370,0.0962,,,,
7297,288.61,797,370.005,370.0495,370,0.0962,,,,
6320,288.58,798,369.9605,370.005,370,0.0962,,,,
8368,288.53,799,369.916,369.9605,370,0.0962,,,,
2692,288.52,800,369.8715,369.916,370,0.0962,,,,
6368,288.52,801,369.827,369.8715,370,0.0962,,,,
3890,288.47,802,369.7825,369.827,370,0.0962,,,,
2686,288.24,803,369.738,369.7825,370,0.0962,,,,
4652,288.22,804,369.6935,369.738,370,0.0962,,,,
6859,288.13,805,369.649,369.6935,370,0.0962,,,,
6559,288.01,806,369.6045,369.649,370,0.0962,,,,
8849,288,807,369.56,369.6045,370,0.0962,,,,
6976,287.97,808,369.5155,369.56,370,0.0962,,,,
2897,287.88,809,369.471,369.5155,370,0.0962,,,,
503,287.79,810,369.4265,369.471,369,0.09594,,,,
5405,287.78,811,369.382,369.4265,369,0.09594,,,,
8761,287.77,812,369.3375,369.382,369,0.09594,,,,
3319,287.69,813,369.293,369.3375,369,0.09594,,,,
4873,287.59,814,369.2485,369.293,369,0.09594,,,,
4245,287.52,815,369.204,369.2485,369,0.09594,,,,
6379,287.51,816,369.1595,369.204,369,0.09594,,,,
3163,287.48,817,369.115,369.1595,369,0.09594,,,,
674,287.42,818,369.0705,369.115,369,0.09594,,,,
8210,287.4,819,369.026,369.0705,369,0.09594,,,,
6643,287.37,820,368.9815,369.026,369,0.09594,,,,
6557,287.34,821,368.937,368.9815,369,0.09594,,,,
654,287.26,822,368.8925,368.937,369,0.09594,,,,
2429,287.26,823,368.848,368.8925,369,0.09594,,,,
2024,287.15,824,368.8035,368.848,369,0.09594,,,,
8425,287.03,825,368.759,368.8035,369,0.09594,,,,
507,286.99,826,368.7145,368.759,369,0.09594,,,,
6796,286.89,827,368.67,368.7145,369,0.09594,,,,
4046,286.88,828,368.6255,368.67,369,0.09594,,,,
5975,286.86,829,368.581,368.6255,369,0.09594,,,,
5388,286.82,830,368.5365,368.581,369,0.09594,,,,
7118,286.79,831,368.492,368.5365,369,0.09594,,,,
3578,286.67,832,368.4475,368.492,368,0.09568,,,,
190,286.6,833,368.403,368.4475,368,0.09568,,,,
1906,286.56,834,368.3585,368.403,368,0.09568,,,,
5054,286.55,835,368.314,368.3585,368,0.09568,,,,
1979,286.45,836,368.2695,368.314,368,0.09568,,,,
4702,286.38,837,368.225,368.2695,368,0.09568,,,,
2595,286.35,838,368.1805,368.225,368,0.09568,,,,
2444,286.19,839,368.136,368.1805,368,0.09568,,,,
8780,286.08,840,368.0915,368.136,368,0.09568,,,,
96,286.04,841,368.047,368.0915,368,0.09568,,,,
2450,286.01,842,368.0025,368.047,368,0.09568,,,,
8669,286.01,843,367.958,368.0025,368,0.09568,,,,
5679,285.97,844,367.9135,367.958,368,0.09568,,,,
7886,285.97,845,367.869,367.9135,368,0.09568,,,,
10,285.96,846,367.8245,367.869,368,0.09568,,,,
3060,285.92,847,367.78,367.8245,368,0.09568,,,,
4360,285.79,848,367.7355,367.78,368,0.09568,,,,
105,285.73,849,367.691,367.7355,368,0.09568,,,,
4525,285.72,850,367.6465,367.691,368,0.09568,,,,
4559,285.69,851,367.602,367.6465,368,0.09568,,,,
595,285.52,852,367.5575,367.602,368,0.09568,,,,
3628,285.45,853,367.513,367.5575,368,0.09568,,,,
7912,285.32,854,367.4685,367.513,368,0.09568,,,,
1148,285.31,855,367.424,367.4685,367,0.09542,,,,
900,285.19,856,367.3795,367.424,367,0.09542,,,,
7274,285.15,857,367.335,367.3795,367,0.09542,,,,
6779,285.09,858,367.2905,367.335,367,0.09542,,,,
4612,285.07,859,367.246,367.2905,367,0.09542,,,,
2425,285.05,860,367.2015,367.246,367,0.09542,,,,
1186,284.98,861,367.157,367.2015,367,0.09542,,,,
7097,284.98,862,367.1125,367.157,367,0.09542,,,,
2724,284.83,863,367.068,367.1125,367,0.09542,,,,
359,284.82,864,367.0235,367.068,367,0.09542,,,,
5296,284.78,865,366.979,367.0235,367,0.09542,,,,
1878,284.77,866,366.9345,366.979,367,0.09542,,,,
8830,284.77,867,366.89,366.9345,367,0.09542,,,,
3481,284.61,868,366.8455,366.89,367,0.09542,,,,
6479,284.49,869,366.801,366.8455,367,0.09542,,,,
6751,284.41,870,366.7565,366.801,367,0.09542,,,,
8088,284.4,871,366.712,366.7565,367,0.09542,,,,
47,284.32,872,366.6675,366.712,367,0.09542,,,,
3353,284.17,873,366.623,366.6675,367,0.09542,,,,
8273,284.15,874,366.5785,366.623,367,0.09542,,,,
1984,284.08,875,366.534,366.5785,367,0.09542,,,,
1527,284.05,876,366.4895,366.534,367,0.09542,,,,
4613,284.05,877,366.445,366.4895,366,0.09516,,,,
4097,284.03,878,366.4005,366.445,366,0.09516,,,,
6483,284.03,879,366.356,366.4005,366,0.09516,,,,
6386,284,880,366.3115,366.356,366,0.09516,,,,
2867,283.93,881,366.267,366.3115,366,0.09516,,,,
7742,283.65,882,366.2225,366.267,366,0.09516,,,,
4896,283.64,883,366.178,366.2225,366,0.09516,,,,
7673,283.45,884,366.1335,366.178,366,0.09516,,,,
6217,283.43,885,366.089,366.1335,366,0.09516,,,,
2440,283.41,886,366.0445,366.089,366,0.09516,,,,
5675,283.41,887,366,366.0445,366,0.09516,,,,
3898,283.34,888,365.9555,366,366,0.09516,,,,
7308,283.34,889,365.911,365.9555,366,0.09516,,,,
2987,283.28,890,365.8665,365.911,366,0.09516,,,,
7650,283.25,891,365.822,365.8665,366,0.09516,,,,
8086,283.24,892,365.7775,365.822,366,0.09516,,,,
8659,283.13,893,365.733,365.7775,366,0.09516,,,,
15,283.12,894,365.6885,365.733,366,0.09516,,,,
8591,283.1,895,365.644,365.6885,366,0.09516,,,,
5788,282.87,896,365.5995,365.644,366,0.09516,,,,
8235,282.7,897,365.555,365.5995,366,0.09516,,,,
8287,282.68,898,365.5105,365.555,366,0.09516,,,,
1653,282.57,899,365.466,365.5105,366,0.09516,,,,
1887,282.56,900,365.4215,365.466,365,0.0949,,,,
8415,282.52,901,365.377,365.4215,365,0.0949,,,,
6617,282.47,902,365.3325,365.377,365,0.0949,,,,
5571,282.39,903,365.288,365.3325,365,0.0949,,,,
5398,282.35,904,365.2435,365.288,365,0.0949,,,,
2926,282.31,905,365.199,365.2435,365,0.0949,,,,
4428,282.29,906,365.1545,365.199,365,0.0949,,,,
4805,282.25,907,365.11,365.1545,365,0.0949,,,,
887,282.21,908,365.0655,365.11,365,0.0949,,,,
5818,282.19,909,365.021,365.0655,365,0.0949,,,,
2170,282.12,910,364.9765,365.021,365,0.0949,,,,
3834,281.82,911,364.932,364.9765,365,0.0949,,,,
